RankXc	ScanNum	ChargeState	MultiProteinID	Reference	
1	5754	1	14	isotig18590
1	5754	1	2	isotig04462
1	5754	1	3	isotig04463
1	5754	1	4	isotig04482
1	5754	1	5	isotig06796
1	5754	1	6	isotig08263
1	5754	1	7	isotig09178
1	5754	1	8	isotig09452
1	5754	1	9	isotig12052
1	5758	1	1	isotig02506
1	5758	1	10	isotig07799
1	5758	1	11	isotig09087
1	5758	1	12	isotig09258
1	5758	1	13	isotig09985
1	5758	1	14	isotig11831
1	5758	1	15	isotig11882
1	5758	1	16	isotig12456
1	5758	1	17	isotig13076
1	5758	1	18	isotig15040
1	5758	1	19	isotig15213
1	5758	1	2	isotig02507
1	5758	1	20	isotig16035
1	5758	1	21	isotig16394
1	5758	1	22	isotig17035
1	5758	1	23	isotig17878
1	5758	1	24	isotig18326
1	5758	1	25	isotig18807
1	5758	1	26	isotig19162
1	5758	1	27	isotig19638
1	5758	1	28	isotig20412
1	5758	1	3	isotig04387
1	5758	1	4	isotig05490
1	5758	1	5	isotig05491
1	5758	1	6	isotig05541
1	5758	1	7	isotig05542
1	5758	1	8	isotig05960
1	5758	1	9	isotig05961
1	5759	1	1	isotig02484
1	5759	1	2	isotig03953
1	5759	1	3	isotig06617
1	5759	1	4	isotig08144
1	5759	1	5	isotig14647
1	5759	1	6	isotig17169
1	5763	1	1	isotig01670
1	5763	1	10	isotig06287
1	5763	1	11	isotig06464
1	5763	1	12	isotig06693
1	5763	1	13	isotig08667
1	5763	1	14	isotig11825
1	5763	1	15	isotig12522
1	5763	1	16	isotig15032
1	5763	1	17	isotig15140
1	5763	1	18	isotig17197
1	5763	1	19	isotig18247
1	5763	1	2	isotig01672
1	5763	1	20	isotig19021
1	5763	1	21	isotig19118
1	5763	1	22	isotig20009
1	5763	1	23	isotig20127
1	5763	1	3	isotig02264
1	5763	1	4	isotig02265
1	5763	1	5	isotig03347
1	5763	1	6	isotig03495
1	5763	1	7	isotig03714
1	5763	1	8	isotig04551
1	5763	1	9	isotig05364
1	5766	1	1	isotig03661
1	5766	1	10	isotig13634
1	5766	1	11	isotig14540
1	5766	1	12	isotig17982
1	5766	1	2	isotig04712
1	5766	1	3	isotig05752
1	5766	1	4	isotig06214
1	5766	1	5	isotig07340
1	5766	1	6	isotig08680
1	5766	1	7	isotig08872
1	5766	1	8	isotig12443
1	5766	1	9	isotig12825
1	5764	1	1	isotig08765
1	5764	1	2	isotig09232
1	5764	1	3	isotig14099
1	5764	1	4	isotig14686
1	5764	1	5	isotig19556
1	5765	1	1	contig22014
1	5765	1	10	isotig06803
1	5765	1	11	isotig07243
1	5765	1	12	isotig07596
1	5765	1	13	isotig07816
1	5765	1	14	isotig08010
1	5765	1	15	isotig08803
1	5765	1	16	isotig09853
1	5765	1	17	isotig11236
1	5765	1	18	isotig14041
1	5765	1	19	isotig14719
1	5765	1	2	isotig01488
1	5765	1	20	isotig14923
1	5765	1	21	isotig16498
1	5765	1	22	isotig18618
1	5765	1	23	isotig19344
1	5765	1	3	isotig01489
1	5765	1	4	isotig01490
1	5765	1	5	isotig01491
1	5765	1	6	isotig01494
1	5765	1	7	isotig01495
1	5765	1	8	isotig02604
1	5765	1	9	isotig02605
1	5721	1	1	contig17850
1	5721	1	10	isotig02980
1	5721	1	11	isotig03399
1	5721	1	12	isotig03400
1	5721	1	13	isotig04304
1	5721	1	14	isotig05156
1	5721	1	15	isotig05928
1	5721	1	16	isotig06813
1	5721	1	17	isotig07481
1	5721	1	18	isotig11140
1	5721	1	19	isotig11277
1	5721	1	2	isotig01358
1	5721	1	20	isotig11505
1	5721	1	21	isotig12490
1	5721	1	22	isotig13214
1	5721	1	23	isotig13432
1	5721	1	24	isotig14095
1	5721	1	25	isotig14620
1	5721	1	26	isotig15287
1	5721	1	27	isotig15415
1	5721	1	28	isotig16509
1	5721	1	29	isotig16773
1	5721	1	3	isotig01359
1	5721	1	30	isotig16779
1	5721	1	31	isotig17596
1	5721	1	32	isotig18118
1	5721	1	33	isotig18775
1	5721	1	34	isotig18837
1	5721	1	35	isotig19944
1	5721	1	36	isotig20057
1	5721	1	4	isotig01362
1	5721	1	5	isotig01548
1	5721	1	6	isotig01550
1	5721	1	7	isotig01552
1	5721	1	8	isotig02978
1	5721	1	9	isotig02979
1	5769	1	1	contig22446
1	5769	1	2	isotig06240
1	5769	1	3	isotig06297
1	5769	1	4	isotig07138
1	5769	1	5	isotig11551
1	5769	1	6	isotig13367
1	5769	1	7	isotig14575
1	5769	1	8	isotig17857
1	5769	1	9	isotig19239
1	5770	1	1	isotig08698
1	5770	1	2	isotig09530
1	5770	1	3	isotig10901
1	5770	1	4	isotig12228
1	5772	1	1	contig00859
1	5772	1	10	isotig03886
1	5772	1	11	isotig04342
1	5772	1	12	isotig05290
1	5772	1	13	isotig06385
1	5772	1	14	isotig06429
1	5772	1	15	isotig07146
1	5772	1	16	isotig07160
1	5772	1	17	isotig07435
1	5772	1	18	isotig08605
1	5772	1	19	isotig08690
1	5772	1	2	isotig00630
1	5772	1	20	isotig08769
1	5772	1	21	isotig08958
1	5772	1	22	isotig09002
1	5772	1	23	isotig11225
1	5772	1	24	isotig11772
1	5772	1	25	isotig12233
1	5772	1	26	isotig12249
1	5772	1	27	isotig13892
1	5772	1	28	isotig14062
1	5772	1	29	isotig14175
1	5772	1	3	isotig00631
1	5772	1	30	isotig14661
1	5772	1	31	isotig14783
1	5772	1	32	isotig14822
1	5772	1	33	isotig15028
1	5772	1	34	isotig15080
1	5772	1	35	isotig15166
1	5772	1	36	isotig15585
1	5772	1	37	isotig15886
1	5772	1	38	isotig16434
1	5772	1	39	isotig16459
1	5772	1	4	isotig02205
1	5772	1	40	isotig16595
1	5772	1	41	isotig16723
1	5772	1	42	isotig17223
1	5772	1	43	isotig17459
1	5772	1	44	isotig17751
1	5772	1	45	isotig17848
1	5772	1	46	isotig18071
1	5772	1	47	isotig18301
1	5772	1	48	isotig18489
1	5772	1	49	isotig18617
1	5772	1	5	isotig02416
1	5772	1	50	isotig18705
1	5772	1	51	isotig19015
1	5772	1	52	isotig19130
1	5772	1	53	isotig19337
1	5772	1	54	isotig19422
1	5772	1	55	isotig19800
1	5772	1	6	isotig02847
1	5772	1	7	isotig02891
1	5772	1	8	isotig03083
1	5772	1	9	isotig03448
1	5768	1	1	contig27401
1	5768	1	10	isotig03395
1	5768	1	11	isotig03428
1	5768	1	12	isotig03429
1	5768	1	13	isotig03994
1	5768	1	14	isotig04181
1	5768	1	15	isotig05197
1	5768	1	16	isotig05198
1	5768	1	17	isotig06175
1	5768	1	18	isotig06176
1	5768	1	19	isotig06178
1	5768	1	2	contig25083
1	5768	1	20	isotig06312
1	5768	1	21	isotig06403
1	5768	1	22	isotig08354
1	5768	1	23	isotig08650
1	5768	1	24	isotig08978
1	5768	1	25	isotig09810
1	5768	1	26	isotig11344
1	5768	1	27	isotig11421
1	5768	1	28	isotig11602
1	5768	1	29	isotig11910
1	5768	1	3	contig17614
1	5768	1	30	isotig12249
1	5768	1	31	isotig12603
1	5768	1	32	isotig12621
1	5768	1	33	isotig12855
1	5768	1	34	isotig13012
1	5768	1	35	isotig13179
1	5768	1	36	isotig13198
1	5768	1	37	isotig13397
1	5768	1	38	isotig13418
1	5768	1	39	isotig13685
1	5768	1	4	isotig02115
1	5768	1	40	isotig13906
1	5768	1	41	isotig14350
1	5768	1	42	isotig14440
1	5768	1	43	isotig15424
1	5768	1	44	isotig15424
1	5768	1	45	isotig15590
1	5768	1	46	isotig15784
1	5768	1	47	isotig16073
1	5768	1	48	isotig16512
1	5768	1	49	isotig17183
1	5768	1	5	isotig02734
1	5768	1	50	isotig17761
1	5768	1	51	isotig18043
1	5768	1	52	isotig18393
1	5768	1	53	isotig18477
1	5768	1	54	isotig18642
1	5768	1	55	isotig19223
1	5768	1	56	isotig19430
1	5768	1	57	isotig19699
1	5768	1	58	isotig19909
1	5768	1	59	isotig20033
1	5768	1	6	isotig02735
1	5768	1	60	isotig20130
1	5768	1	7	isotig02909
1	5768	1	8	isotig03181
1	5768	1	9	isotig03181
1	5774	1	1	contig04965
1	5774	1	10	isotig02372
1	5774	1	11	isotig02374
1	5774	1	12	isotig03364
1	5774	1	13	isotig04287
1	5774	1	14	isotig04288
1	5774	1	15	isotig05337
1	5774	1	16	isotig05338
1	5774	1	17	isotig05500
1	5774	1	18	isotig05501
1	5774	1	19	isotig05791
1	5774	1	2	contig27116
1	5774	1	20	isotig06699
1	5774	1	21	isotig07196
1	5774	1	22	isotig07317
1	5774	1	23	isotig07426
1	5774	1	24	isotig08144
1	5774	1	25	isotig08145
1	5774	1	26	isotig08289
1	5774	1	27	isotig09047
1	5774	1	28	isotig09285
1	5774	1	29	isotig09492
1	5774	1	3	contig27782
1	5774	1	30	isotig09495
1	5774	1	31	isotig09587
1	5774	1	32	isotig10013
1	5774	1	33	isotig11400
1	5774	1	34	isotig11500
1	5774	1	35	isotig11816
1	5774	1	36	isotig12555
1	5774	1	37	isotig12771
1	5774	1	38	isotig13458
1	5774	1	39	isotig13644
1	5774	1	4	isotig00803
1	5774	1	40	isotig13937
1	5774	1	41	isotig14110
1	5774	1	42	isotig14210
1	5774	1	43	isotig14399
1	5774	1	44	isotig15045
1	5774	1	45	isotig15595
1	5774	1	46	isotig15774
1	5774	1	47	isotig16247
1	5774	1	48	isotig16320
1	5774	1	49	isotig16455
1	5774	1	5	isotig00804
1	5774	1	50	isotig16703
1	5774	1	51	isotig16892
1	5774	1	52	isotig16991
1	5774	1	53	isotig17012
1	5774	1	54	isotig17129
1	5774	1	55	isotig17348
1	5774	1	56	isotig18536
1	5774	1	57	isotig19235
1	5774	1	58	isotig19422
1	5774	1	59	isotig19834
1	5774	1	6	isotig00805
1	5774	1	60	isotig20007
1	5774	1	61	isotig20186
1	5774	1	62	isotig20354
1	5774	1	7	isotig00806
1	5774	1	8	isotig01788
1	5774	1	9	isotig01789
1	5778	1	1	contig11471
1	5778	1	10	contig17682
1	5778	1	100	isotig01638
1	5778	1	11	contig18049
1	5778	1	12	contig18768
1	5778	1	13	contig19110
1	5778	1	14	contig22947
1	5778	1	15	contig23094
1	5778	1	16	contig19616
1	5778	1	17	contig25787
1	5778	1	18	contig22014
1	5778	1	19	contig23045
1	5778	1	2	contig03962
1	5778	1	20	contig26799
1	5778	1	21	contig04941
1	5778	1	22	isotig00084
1	5778	1	23	isotig00090
1	5778	1	24	contig16249
1	5778	1	25	isotig00326
1	5778	1	26	isotig00376
1	5778	1	27	isotig00377
1	5778	1	28	isotig00379
1	5778	1	29	isotig00381
1	5778	1	3	contig04580
1	5778	1	30	isotig00479
1	5778	1	31	isotig00480
1	5778	1	32	isotig00481
1	5778	1	33	isotig00482
1	5778	1	34	isotig00483
1	5778	1	35	isotig00484
1	5778	1	36	isotig00485
1	5778	1	37	isotig00486
1	5778	1	38	isotig00487
1	5778	1	39	isotig00488
1	5778	1	4	contig04992
1	5778	1	40	isotig00489
1	5778	1	41	isotig00490
1	5778	1	42	isotig00491
1	5778	1	43	isotig00492
1	5778	1	44	isotig00493
1	5778	1	45	isotig00494
1	5778	1	46	isotig00495
1	5778	1	47	isotig00496
1	5778	1	48	isotig00497
1	5778	1	49	isotig00498
1	5778	1	5	contig06246
1	5778	1	50	isotig00500
1	5778	1	51	isotig00501
1	5778	1	52	isotig00502
1	5778	1	53	isotig00503
1	5778	1	54	isotig00504
1	5778	1	55	isotig00506
1	5778	1	56	isotig00507
1	5778	1	57	isotig00509
1	5778	1	58	isotig00510
1	5778	1	59	isotig00512
1	5778	1	6	contig18112
1	5778	1	60	isotig00514
1	5778	1	61	isotig00516
1	5778	1	62	isotig00520
1	5778	1	63	isotig00521
1	5778	1	64	isotig00522
1	5778	1	65	isotig00529
1	5778	1	66	isotig00533
1	5778	1	67	isotig00621
1	5778	1	68	isotig00622
1	5778	1	69	isotig00623
1	5778	1	7	contig23889
1	5778	1	70	isotig00624
1	5778	1	71	isotig00625
1	5778	1	72	isotig00787
1	5778	1	73	isotig00788
1	5778	1	74	isotig00789
1	5778	1	75	isotig00790
1	5778	1	76	isotig00942
1	5778	1	77	isotig00942
1	5778	1	78	isotig00992
1	5778	1	79	isotig00993
1	5778	1	8	contig16555
1	5778	1	80	isotig00994
1	5778	1	81	isotig00996
1	5778	1	82	isotig01097
1	5778	1	83	isotig01098
1	5778	1	84	isotig01099
1	5778	1	85	isotig01205
1	5778	1	86	isotig01207
1	5778	1	87	isotig01212
1	5778	1	88	isotig01214
1	5778	1	89	isotig01244
1	5778	1	9	contig15983
1	5778	1	90	isotig01244
1	5778	1	91	isotig01245
1	5778	1	92	isotig01246
1	5778	1	93	isotig01247
1	5778	1	94	isotig01399
1	5778	1	95	isotig01400
1	5778	1	96	isotig01401
1	5778	1	97	isotig01571
1	5778	1	98	isotig01572
1	5778	1	99	isotig01637
1	5776	1	1	contig05090
1	5776	1	10	isotig01721
1	5776	1	11	isotig01723
1	5776	1	12	isotig01753
1	5776	1	13	isotig01754
1	5776	1	14	isotig02353
1	5776	1	15	isotig02571
1	5776	1	16	isotig02849
1	5776	1	17	isotig02851
1	5776	1	18	isotig02877
1	5776	1	19	isotig03211
1	5776	1	2	contig17414
1	5776	1	20	isotig03212
1	5776	1	21	isotig03295
1	5776	1	22	isotig03787
1	5776	1	23	isotig03788
1	5776	1	24	isotig04551
1	5776	1	25	isotig04663
1	5776	1	26	isotig05410
1	5776	1	27	isotig05411
1	5776	1	28	isotig05841
1	5776	1	29	isotig05842
1	5776	1	3	isotig00808
1	5776	1	30	isotig08176
1	5776	1	31	isotig08518
1	5776	1	32	isotig09450
1	5776	1	33	isotig09666
1	5776	1	34	isotig09820
1	5776	1	35	isotig10854
1	5776	1	36	isotig11140
1	5776	1	37	isotig11244
1	5776	1	38	isotig11779
1	5776	1	39	isotig12060
1	5776	1	4	isotig00809
1	5776	1	40	isotig12605
1	5776	1	41	isotig12618
1	5776	1	42	isotig12980
1	5776	1	43	isotig13382
1	5776	1	44	isotig13479
1	5776	1	45	isotig13741
1	5776	1	46	isotig13855
1	5776	1	47	isotig14070
1	5776	1	48	isotig14536
1	5776	1	49	isotig15119
1	5776	1	5	isotig01283
1	5776	1	50	isotig15516
1	5776	1	51	isotig16408
1	5776	1	52	isotig16487
1	5776	1	53	isotig17076
1	5776	1	54	isotig17141
1	5776	1	55	isotig17398
1	5776	1	56	isotig17796
1	5776	1	57	isotig18067
1	5776	1	58	isotig18110
1	5776	1	59	isotig18415
1	5776	1	6	isotig01554
1	5776	1	60	isotig20022
1	5776	1	61	isotig20328
1	5776	1	62	isotig20350
1	5776	1	7	isotig01555
1	5776	1	8	isotig01717
1	5776	1	9	isotig01719
1	5780	1	1	contig00415
1	5780	1	10	contig04910
1	5780	1	100	isotig01126
1	5780	1	11	contig04965
1	5780	1	12	contig04965
1	5780	1	13	contig05168
1	5780	1	14	contig05779
1	5780	1	15	contig08636
1	5780	1	16	contig16503
1	5780	1	17	contig13738
1	5780	1	18	contig15045
1	5780	1	19	contig15692
1	5780	1	2	contig00513
1	5780	1	20	contig16356
1	5780	1	21	contig22603
1	5780	1	22	contig17414
1	5780	1	23	contig16738
1	5780	1	24	contig26592
1	5780	1	25	contig25083
1	5780	1	26	contig17415
1	5780	1	27	contig17492
1	5780	1	28	contig17568
1	5780	1	29	contig17621
1	5780	1	3	contig00513
1	5780	1	30	contig26795
1	5780	1	31	contig19368
1	5780	1	32	contig22014
1	5780	1	33	contig21749
1	5780	1	34	contig06871
1	5780	1	35	isotig00183
1	5780	1	36	isotig00184
1	5780	1	37	isotig00193
1	5780	1	38	isotig00478
1	5780	1	39	contig22446
1	5780	1	4	contig00728
1	5780	1	40	isotig00644
1	5780	1	41	isotig00645
1	5780	1	42	isotig00649
1	5780	1	43	isotig00651
1	5780	1	44	isotig00652
1	5780	1	45	isotig00653
1	5780	1	46	isotig00655
1	5780	1	47	isotig00706
1	5780	1	48	isotig00707
1	5780	1	49	isotig00708
1	5780	1	5	contig01569
1	5780	1	50	isotig00709
1	5780	1	51	isotig00711
1	5780	1	52	isotig00712
1	5780	1	53	isotig00713
1	5780	1	54	isotig00714
1	5780	1	55	isotig00795
1	5780	1	56	isotig00798
1	5780	1	57	isotig00802
1	5780	1	58	isotig00815
1	5780	1	59	isotig00816
1	5780	1	6	contig01934
1	5780	1	60	isotig00816
1	5780	1	61	isotig00818
1	5780	1	62	isotig00819
1	5780	1	63	isotig00820
1	5780	1	64	isotig00821
1	5780	1	65	isotig00824
1	5780	1	66	isotig00911
1	5780	1	67	isotig00913
1	5780	1	68	isotig00915
1	5780	1	69	isotig00916
1	5780	1	7	contig04971
1	5780	1	70	isotig00918
1	5780	1	71	isotig00961
1	5780	1	72	isotig00962
1	5780	1	73	isotig00963
1	5780	1	74	isotig00964
1	5780	1	75	isotig00965
1	5780	1	76	isotig00966
1	5780	1	77	isotig00967
1	5780	1	78	isotig00968
1	5780	1	79	isotig00973
1	5780	1	8	contig19106
1	5780	1	80	isotig00974
1	5780	1	81	isotig00975
1	5780	1	82	isotig00976
1	5780	1	83	isotig00977
1	5780	1	84	isotig00978
1	5780	1	85	isotig00979
1	5780	1	86	isotig00980
1	5780	1	87	isotig00981
1	5780	1	88	isotig00982
1	5780	1	89	isotig00983
1	5780	1	9	contig04901
1	5780	1	90	isotig01116
1	5780	1	91	isotig01117
1	5780	1	92	isotig01118
1	5780	1	93	isotig01119
1	5780	1	94	isotig01120
1	5780	1	95	isotig01121
1	5780	1	96	isotig01122
1	5780	1	97	isotig01123
1	5780	1	98	isotig01124
1	5780	1	99	isotig01125
1	5781	1	1	isotig15543
1	5781	1	2	isotig17340
1	5777	1	1	contig15919
1	5777	1	10	isotig00799
1	5777	1	100	isotig04725
1	5777	1	11	isotig00938
1	5777	1	12	isotig00938
1	5777	1	13	isotig00939
1	5777	1	14	isotig00975
1	5777	1	15	isotig00976
1	5777	1	16	isotig00977
1	5777	1	17	isotig00984
1	5777	1	18	isotig01049
1	5777	1	19	isotig01050
1	5777	1	2	contig04451
1	5777	1	20	isotig01053
1	5777	1	21	isotig01054
1	5777	1	22	isotig01057
1	5777	1	23	isotig01058
1	5777	1	24	isotig01061
1	5777	1	25	isotig01062
1	5777	1	26	isotig01064
1	5777	1	27	isotig01066
1	5777	1	28	isotig01178
1	5777	1	29	isotig01179
1	5777	1	3	contig04503
1	5777	1	30	isotig01180
1	5777	1	31	isotig01181
1	5777	1	32	isotig01184
1	5777	1	33	isotig01185
1	5777	1	34	isotig01617
1	5777	1	35	isotig01618
1	5777	1	36	isotig01619
1	5777	1	37	isotig01689
1	5777	1	38	isotig01691
1	5777	1	39	isotig01693
1	5777	1	4	contig04538
1	5777	1	40	isotig01694
1	5777	1	41	isotig01830
1	5777	1	42	isotig01831
1	5777	1	43	isotig01833
1	5777	1	44	isotig01897
1	5777	1	45	isotig02099
1	5777	1	46	isotig02100
1	5777	1	47	isotig02251
1	5777	1	48	isotig02253
1	5777	1	49	isotig02701
1	5777	1	5	contig05168
1	5777	1	50	isotig02702
1	5777	1	51	isotig02741
1	5777	1	52	isotig02742
1	5777	1	53	isotig02836
1	5777	1	54	isotig02836
1	5777	1	55	isotig02837
1	5777	1	56	isotig02837
1	5777	1	57	isotig02849
1	5777	1	58	isotig02850
1	5777	1	59	isotig02866
1	5777	1	6	contig20627
1	5777	1	60	isotig02867
1	5777	1	61	isotig02868
1	5777	1	62	isotig02889
1	5777	1	63	isotig02890
1	5777	1	64	isotig02909
1	5777	1	65	isotig02928
1	5777	1	66	isotig03036
1	5777	1	67	isotig03050
1	5777	1	68	isotig03090
1	5777	1	69	isotig03091
1	5777	1	7	contig23760
1	5777	1	70	isotig03147
1	5777	1	71	isotig03285
1	5777	1	72	isotig03286
1	5777	1	73	isotig03329
1	5777	1	74	isotig03388
1	5777	1	75	isotig03389
1	5777	1	76	isotig03401
1	5777	1	77	isotig03402
1	5777	1	78	isotig03795
1	5777	1	79	isotig03832
1	5777	1	8	contig18832
1	5777	1	80	isotig03833
1	5777	1	81	isotig04058
1	5777	1	82	isotig04103
1	5777	1	83	isotig04136
1	5777	1	84	isotig04137
1	5777	1	85	isotig04147
1	5777	1	86	isotig04148
1	5777	1	87	isotig04190
1	5777	1	88	isotig04202
1	5777	1	89	isotig04203
1	5777	1	9	contig17682
1	5777	1	90	isotig04242
1	5777	1	91	isotig04242
1	5777	1	92	isotig04414
1	5777	1	93	isotig04415
1	5777	1	94	isotig04444
1	5777	1	95	isotig04469
1	5777	1	96	isotig04597
1	5777	1	97	isotig04629
1	5777	1	98	isotig04714
1	5777	1	99	isotig04724
1	5786	1	1	isotig05363
1	5786	1	2	isotig15182
1	5786	1	3	isotig17579
1	5783	1	1	contig11543
1	5783	1	10	contig16189
1	5783	1	100	isotig02305
1	5783	1	11	contig17570
1	5783	1	12	contig17396
1	5783	1	13	contig18082
1	5783	1	14	contig19107
1	5783	1	15	contig19124
1	5783	1	16	contig19124
1	5783	1	17	contig19800
1	5783	1	18	isotig00002
1	5783	1	19	isotig00003
1	5783	1	2	contig00967
1	5783	1	20	isotig00004
1	5783	1	21	isotig00005
1	5783	1	22	contig22446
1	5783	1	23	isotig00681
1	5783	1	24	isotig00683
1	5783	1	25	isotig00686
1	5783	1	26	isotig00688
1	5783	1	27	isotig00690
1	5783	1	28	isotig00695
1	5783	1	29	isotig00705
1	5783	1	3	contig03961
1	5783	1	30	isotig00706
1	5783	1	31	isotig00707
1	5783	1	32	isotig00708
1	5783	1	33	isotig00709
1	5783	1	34	isotig00710
1	5783	1	35	isotig00711
1	5783	1	36	isotig00712
1	5783	1	37	isotig00713
1	5783	1	38	isotig00714
1	5783	1	39	isotig00798
1	5783	1	4	contig04229
1	5783	1	40	isotig00802
1	5783	1	41	isotig00961
1	5783	1	42	isotig00962
1	5783	1	43	isotig00963
1	5783	1	44	isotig00964
1	5783	1	45	isotig00965
1	5783	1	46	isotig00966
1	5783	1	47	isotig00967
1	5783	1	48	isotig00968
1	5783	1	49	isotig00969
1	5783	1	5	contig04901
1	5783	1	50	isotig00970
1	5783	1	51	isotig00971
1	5783	1	52	isotig00972
1	5783	1	53	isotig01231
1	5783	1	54	isotig01232
1	5783	1	55	isotig01233
1	5783	1	56	isotig01329
1	5783	1	57	isotig01331
1	5783	1	58	isotig01333
1	5783	1	59	isotig01347
1	5783	1	6	contig04910
1	5783	1	60	isotig01348
1	5783	1	61	isotig01349
1	5783	1	62	isotig01350
1	5783	1	63	isotig01356
1	5783	1	64	isotig01359
1	5783	1	65	isotig01360
1	5783	1	66	isotig01374
1	5783	1	67	isotig01375
1	5783	1	68	isotig01377
1	5783	1	69	isotig01399
1	5783	1	7	contig05152
1	5783	1	70	isotig01627
1	5783	1	71	isotig01628
1	5783	1	72	isotig01629
1	5783	1	73	isotig01637
1	5783	1	74	isotig01638
1	5783	1	75	isotig01784
1	5783	1	76	isotig01786
1	5783	1	77	isotig01860
1	5783	1	78	isotig01861
1	5783	1	79	isotig01862
1	5783	1	8	contig05614
1	5783	1	80	isotig01863
1	5783	1	81	isotig01897
1	5783	1	82	isotig01956
1	5783	1	83	isotig01957
1	5783	1	84	isotig02068
1	5783	1	85	isotig02069
1	5783	1	86	isotig02102
1	5783	1	87	isotig02103
1	5783	1	88	isotig02104
1	5783	1	89	isotig02105
1	5783	1	9	contig15045
1	5783	1	90	isotig02133
1	5783	1	91	isotig02134
1	5783	1	92	isotig02166
1	5783	1	93	isotig02167
1	5783	1	94	isotig02264
1	5783	1	95	isotig02265
1	5783	1	96	isotig02292
1	5783	1	97	isotig02293
1	5783	1	98	isotig02294
1	5783	1	99	isotig02295
1	5787	1	1	isotig00793
1	5787	1	10	isotig12768
1	5787	1	11	isotig15539
1	5787	1	12	isotig17125
1	5787	1	13	isotig18984
1	5787	1	2	isotig02914
1	5787	1	3	isotig02916
1	5787	1	4	isotig06639
1	5787	1	5	isotig07164
1	5787	1	6	isotig08185
1	5787	1	7	isotig08826
1	5787	1	8	isotig09495
1	5787	1	9	isotig11526
1	5789	1	1	isotig16302
1	5789	1	2	isotig18517
1	5789	1	3	isotig20042
1	5790	1	1	contig04901
1	5790	1	10	isotig02784
1	5790	1	11	isotig03132
1	5790	1	12	isotig03133
1	5790	1	13	isotig03288
1	5790	1	14	isotig03289
1	5790	1	15	isotig05142
1	5790	1	16	isotig05143
1	5790	1	17	isotig06699
1	5790	1	18	isotig06740
1	5790	1	19	isotig07196
1	5790	1	2	contig19719
1	5790	1	20	isotig07405
1	5790	1	21	isotig08013
1	5790	1	22	isotig08343
1	5790	1	23	isotig08471
1	5790	1	24	isotig08800
1	5790	1	25	isotig08930
1	5790	1	26	isotig08935
1	5790	1	27	isotig09058
1	5790	1	28	isotig09232
1	5790	1	29	isotig09300
1	5790	1	3	isotig02082
1	5790	1	30	isotig09688
1	5790	1	31	isotig09859
1	5790	1	32	isotig13822
1	5790	1	33	isotig14254
1	5790	1	34	isotig14527
1	5790	1	35	isotig14572
1	5790	1	36	isotig14709
1	5790	1	37	isotig14921
1	5790	1	38	isotig14967
1	5790	1	39	isotig14974
1	5790	1	4	isotig02084
1	5790	1	40	isotig15318
1	5790	1	41	isotig15619
1	5790	1	42	isotig15969
1	5790	1	43	isotig16007
1	5790	1	44	isotig16111
1	5790	1	45	isotig16416
1	5790	1	46	isotig16828
1	5790	1	47	isotig16830
1	5790	1	48	isotig16981
1	5790	1	49	isotig17553
1	5790	1	5	isotig02086
1	5790	1	50	isotig17692
1	5790	1	51	isotig18604
1	5790	1	52	isotig18677
1	5790	1	53	isotig19179
1	5790	1	54	isotig19298
1	5790	1	55	isotig19955
1	5790	1	56	isotig19957
1	5790	1	57	isotig20009
1	5790	1	58	isotig20039
1	5790	1	59	isotig20152
1	5790	1	6	isotig02604
1	5790	1	60	isotig20309
1	5790	1	61	isotig20350
1	5790	1	7	isotig02606
1	5790	1	8	isotig02782
1	5790	1	9	isotig02783
1	5794	1	1	isotig06216
1	5794	1	2	isotig18915
1	5794	1	3	isotig20391
1	5793	1	1	isotig05363
1	5793	1	2	isotig15182
1	5793	1	3	isotig17579
1	5795	1	1	isotig04764
1	5795	1	10	isotig16333
1	5795	1	11	isotig17229
1	5795	1	12	isotig18534
1	5795	1	13	isotig20227
1	5795	1	2	isotig04765
1	5795	1	3	isotig06631
1	5795	1	4	isotig07164
1	5795	1	5	isotig08335
1	5795	1	6	isotig13155
1	5795	1	7	isotig13629
1	5795	1	8	isotig14407
1	5795	1	9	isotig15549
1	5799	1	1	contig21269
1	5799	1	10	contig05718
1	5799	1	100	isotig01417
1	5799	1	11	contig06432
1	5799	1	12	contig18112
1	5799	1	13	contig07840
1	5799	1	14	contig08636
1	5799	1	15	contig11313
1	5799	1	16	contig15045
1	5799	1	17	contig16304
1	5799	1	18	contig16673
1	5799	1	19	contig17577
1	5799	1	2	contig01711
1	5799	1	20	contig17682
1	5799	1	21	contig23978
1	5799	1	22	contig20064
1	5799	1	23	contig21913
1	5799	1	24	contig04941
1	5799	1	25	contig17036
1	5799	1	26	contig17959
1	5799	1	27	isotig00006
1	5799	1	28	isotig00007
1	5799	1	29	isotig00010
1	5799	1	3	contig04811
1	5799	1	30	isotig00013
1	5799	1	31	isotig00014
1	5799	1	32	isotig00015
1	5799	1	33	isotig00020
1	5799	1	34	isotig00024
1	5799	1	35	isotig00026
1	5799	1	36	isotig00027
1	5799	1	37	isotig00033
1	5799	1	38	isotig00039
1	5799	1	39	isotig00041
1	5799	1	4	contig04910
1	5799	1	40	isotig00047
1	5799	1	41	isotig00049
1	5799	1	42	isotig00054
1	5799	1	43	isotig00059
1	5799	1	44	isotig00068
1	5799	1	45	isotig00074
1	5799	1	46	isotig00082
1	5799	1	47	isotig00086
1	5799	1	48	isotig00212
