Dataset	ScanNumber	AGC	Micro Scan Count	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	MS2 Isolation Width	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Collision Mode	Scan Filter Text	Source Voltage (kV)	Source Current (uA)
534700	138	On	1	38.791	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.19
534700	139	On	1	46.920	1	0	0.39	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.19
534700	140	Predicted	4	100.000	2	1	0.68	2	543.3057	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 543.31@cid35.00 [135.00-1100.00]	2.49	1.19
534700	141	On	1	40.101	1	0	0.39	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.22
534700	142	Predicted	4	100.000	2	1	0.70	2	602.3109	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 602.31@cid35.00 [155.00-1215.00]	2.50	1.22
534700	143	On	1	44.505	1	0	0.39	1	371.1055	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.22
534700	144	On	1	47.976	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.22
534700	145	Predicted	4	100.000	2	1	0.73	2	738.7759	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 738.78@cid35.00 [190.00-1490.00]	2.49	1.15
534700	146	Predicted	4	100.000	3	1	0.66	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 436.88@cid35.00 [110.00-885.00]	2.49	1.15
534700	147	On	1	44.561	1	0	0.39	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.15
534700	148	Predicted	4	100.000	2	1	0.66	2	454.8721	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 454.87@cid35.00 [115.00-920.00]	2.50	1.14
534700	149	On	1	45.420	1	0	0.39	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	150	On	1	42.799	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	151	On	1	46.591	1	0	0.39	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	152	On	1	49.737	1	0	0.40	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.18
534700	153	On	1	42.445	1	0	0.39	1	371.1055	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.18
534700	154	On	1	49.965	1	0	0.40	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.18
534700	155	On	1	50.753	1	0	0.40	1	371.1055	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.18
534700	156	On	1	49.141	1	0	0.40	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.18
534700	157	On	1	49.133	1	0	0.40	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.16
534700	158	Predicted	4	100.000	2	1	0.70	3	385.2393	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 385.24@cid35.00 [95.00-1170.00]	2.49	1.16
534700	159	On	1	48.043	1	0	0.40	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.16
534700	160	On	1	46.815	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.16
534700	161	On	1	42.278	1	0	0.39	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.16
534700	162	Predicted	4	100.000	2	1	0.66	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 434.89@cid35.00 [105.00-880.00]	2.50	1.14
534700	163	Predicted	4	100.000	3	1	0.73	2	757.2397	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 757.24@cid35.00 [195.00-1525.00]	2.50	1.14
534700	164	On	1	42.209	1	0	0.39	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	165	On	1	44.962	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	166	Predicted	4	100.000	2	1	0.71	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 309.21@cid35.00 [75.00-1250.00]	2.50	1.14
534700	167	On	1	40.493	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	168	On	1	49.573	1	0	0.40	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	169	On	1	44.974	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.20
534700	170	On	1	44.836	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.20
534700	171	On	1	47.083	1	0	0.39	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.20
534700	172	On	1	47.751	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.20
534700	173	Predicted	4	100.000	2	1	0.72	2	703.2751	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 703.28@cid35.00 [180.00-1420.00]	2.50	1.20
534700	174	On	1	49.750	1	0	0.41	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
534700	175	On	1	46.797	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
534700	176	On	1	45.209	1	0	0.39	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
534700	177	On	1	49.838	1	0	0.40	1	371.1055	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
534700	178	On	1	48.264	1	0	0.40	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
534700	179	On	1	46.864	1	0	0.39	1	371.1055	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	180	On	1	40.220	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	181	Predicted	4	100.000	2	1	0.72	3	456.8704	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 456.87@cid35.00 [115.00-1385.00]	2.50	1.14
534700	182	On	1	47.259	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	183	On	1	43.599	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.16
534700	184	On	1	45.036	1	0	0.39	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.16
534700	185	On	1	45.348	1	0	0.39	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.16
534700	186	Predicted	4	100.000	2	1	0.70	2	600.7821	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 600.78@cid35.00 [155.00-1215.00]	2.50	1.16
534700	187	On	1	51.896	1	0	0.40	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	188	On	1	45.411	1	0	0.39	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	189	On	1	40.766	1	0	0.39	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	190	On	1	56.527	1	0	0.40	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	191	On	1	44.325	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	192	Predicted	4	100.000	2	1	0.65	2	393.9132	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 393.91@cid35.00 [95.00-800.00]	2.50	1.20
534700	193	Predicted	4	100.000	3	1	0.78	3	788.4604	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 788.46@cid35.00 [205.00-2000.00]	2.50	1.20
534700	194	On	1	40.957	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.20
534700	195	On	1	47.119	1	0	0.39	1	371.1060	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.20
534700	196	Predicted	4	100.000	2	1	0.74	2	798.2776	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 798.28@cid35.00 [205.00-1610.00]	2.49	1.16
534700	197	On	1	47.207	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.16
534700	198	On	1	44.315	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.16
534700	199	On	1	51.403	1	0	0.40	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.16
534700	200	Predicted	4	100.000	2	1	0.68	2	546.8661	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 546.87@cid35.00 [140.00-1105.00]	2.50	1.17
534700	201	On	1	41.381	1	0	0.39	1	371.1054	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.17
534700	202	On	1	50.100	1	0	0.40	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.17
534700	203	Predicted	4	100.000	2	1	0.79	6	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 313.31@cid35.00 [75.00-1890.00]	2.50	1.17
534700	204	On	1	48.314	1	0	0.40	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.12
534700	205	On	1	47.935	1	0	0.39	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.12
534700	206	Predicted	4	100.000	2	1	0.73	2	745.7759	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 745.78@cid35.00 [195.00-1505.00]	2.50	1.12
534700	207	On	1	50.039	1	0	0.40	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
534700	208	Predicted	4	100.000	2	1	0.68	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 541.35@cid35.00 [135.00-1095.00]	2.49	1.14
534700	209	On	1	36.628	1	0	0.38	1	371.1055	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
534700	210	Predicted	4	100.000	2	1	0.73	2	752.2864	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 752.29@cid35.00 [195.00-1515.00]	2.49	1.14
534700	211	On	1	40.414	1	0	0.39	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.18
534700	212	On	1	37.338	1	0	0.38	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.18
534700	213	On	1	40.019	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.18
534700	214	Predicted	4	100.000	2	1	0.66	2	454.8726	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 454.87@cid35.00 [115.00-920.00]	2.49	1.18
534700	215	Predicted	4	100.000	3	1	0.71	2	643.7727	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 643.77@cid35.00 [165.00-1300.00]	2.49	1.13
534700	216	On	1	51.412	1	0	0.40	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.13
534700	217	On	1	46.083	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.13
534700	218	On	1	42.827	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.13
534700	219	Predicted	4	100.000	2	1	0.70	2	642.3047	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 642.30@cid35.00 [165.00-1295.00]	2.50	1.16
534700	220	On	1	38.488	1	0	0.39	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.16
534700	221	On	1	46.781	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.16
534700	222	On	1	33.405	1	0	0.38	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.16
534700	223	Predicted	4	100.000	2	1	0.69	2	564.7979	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 564.80@cid35.00 [145.00-1140.00]	2.50	1.19
534700	224	Predicted	4	100.000	3	1	0.64	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 333.00@cid35.00 [80.00-680.00]	2.50	1.19
534700	225	Predicted	4	100.000	4	1	0.70	2	640.2878	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 640.29@cid35.00 [165.00-1295.00]	2.50	1.19
534700	226	Predicted	4	100.000	5	1	0.66	2	416.4018	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 416.40@cid35.00 [100.00-845.00]	2.50	1.14
534700	227	On	1	49.874	1	0	0.40	1	371.1055	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	228	Predicted	4	100.000	2	1	0.76	3	593.1652	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 593.17@cid35.00 [150.00-1790.00]	2.50	1.14
534700	229	On	1	47.080	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.15
534700	230	Predicted	4	100.000	2	1	0.67	2	493.8634	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 493.86@cid35.00 [125.00-1000.00]	2.50	1.15
534700	231	On	1	50.892	1	0	0.40	1	371.1055	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.15
534700	232	On	1	43.511	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.15
534700	233	On	1	51.863	1	0	0.40	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.17
534700	234	Predicted	4	100.000	2	1	0.70	2	618.8359	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 618.84@cid35.00 [160.00-1250.00]	2.49	1.17
534700	235	On	1	50.894	1	0	0.40	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.17
534700	236	Predicted	4	100.000	2	1	0.73	2	741.2039	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 741.20@cid35.00 [190.00-1495.00]	2.49	1.17
534700	237	On	1	39.829	1	0	0.39	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.13
534700	238	On	1	42.769	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.13
534700	239	On	1	38.424	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.13
534700	240	On	1	39.942	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.13
534700	241	On	1	42.553	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.13
534700	242	Predicted	4	100.000	2	1	0.69	2	577.8013	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 577.80@cid35.00 [145.00-1170.00]	2.49	1.14
534700	243	On	1	49.522	1	0	0.40	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
534700	244	On	1	35.856	1	0	0.38	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
534700	245	Predicted	4	100.000	2	1	0.69	2	566.3504	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 566.35@cid35.00 [145.00-1145.00]	2.49	1.14
534700	246	On	1	42.472	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.18
534700	247	Predicted	4	100.000	2	1	0.73	2	769.2525	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 769.25@cid35.00 [200.00-1550.00]	2.49	1.18
534700	248	On	1	37.907	1	0	0.38	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.18
534700	249	Predicted	4	100.000	2	1	0.67	2	500.3801	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 500.38@cid35.00 [125.00-1015.00]	2.49	1.18
534700	250	On	1	51.023	1	0	0.40	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.15
534700	251	Predicted	4	100.000	2	1	0.70	2	630.3430	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 630.34@cid35.00 [160.00-1275.00]	2.50	1.15
534700	252	On	1	40.792	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.15
534700	253	On	1	47.324	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.17
534700	254	On	1	46.506	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.17
534700	255	On	1	46.058	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.17
534700	256	On	1	48.349	1	0	0.40	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.17
534700	257	On	1	48.467	1	0	0.40	1	371.1056	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.17
534700	258	On	1	46.616	1	0	0.39	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	259	Predicted	4	100.000	2	1	0.71	3	413.2708	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 413.27@cid35.00 [100.00-1250.00]	2.50	1.14
534700	260	On	1	42.407	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	261	On	1	53.064	1	0	0.40	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	262	On	1	37.434	1	0	0.38	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.14
534700	263	Predicted	4	100.000	2	1	0.79	6	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 313.31@cid35.00 [75.00-1890.00]	2.50	1.12
534700	264	Predicted	4	100.000	3	1	0.69	3	377.2728	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 377.27@cid35.00 [90.00-1145.00]	2.50	1.12
534700	265	On	1	36.654	1	0	0.38	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.12
534700	266	On	1	40.159	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.12
534700	267	On	1	39.414	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.12
534700	268	Predicted	4	100.000	2	1	0.67	2	484.8142	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 484.81@cid35.00 [120.00-980.00]	2.50	1.12
534700	269	On	1	35.227	1	0	0.38	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.12
534700	270	On	1	40.409	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.15
534700	271	Predicted	4	100.000	2	1	0.68	2	539.3983	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 539.40@cid35.00 [135.00-1090.00]	2.50	1.15
534700	272	On	1	44.113	1	0	0.39	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.15
534700	273	Predicted	4	100.000	2	1	0.72	2	719.7524	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 719.75@cid35.00 [185.00-1450.00]	2.50	1.15
534700	274	Predicted	4	100.000	3	1	0.71	2	653.2950	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 653.29@cid35.00 [165.00-1320.00]	2.50	1.15
534700	275	On	1	42.886	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.15
534700	276	Predicted	4	100.000	2	1	0.79	3	735.7438	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 735.74@cid35.00 [190.00-2000.00]	2.50	1.15
534700	277	On	1	36.846	1	0	0.38	1	371.1059	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
534700	278	On	1	44.894	1	0	0.39	1	371.1057	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
534700	279	On	1	43.901	1	0	0.39	1	371.1058	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.14
