ScanNumber	ScanTime	ScanType	ScanTypeName	PrecursorMz	ScanFilterText
2984	28.6592	2	CID-MSn	408.56	ITMS + c NSI d Full ms2 408.56@cid35.00 [100.00-1240.00]
2985	28.669	2	CID-MSn	412.48	ITMS + c NSI d Full ms2 412.48@cid35.00 [100.00-1660.00]
2986	28.6822	2	CID-MSn	457.91	ITMS + c NSI d Full ms2 457.91@cid35.00 [115.00-1385.00]
2988	28.698	2	CID-MSn	326.22	ITMS + c NSI d Full ms2 326.22@cid35.00 [75.00-665.00]
2989	28.7053	2	CID-MSn	430.76	ITMS + c NSI d Full ms2 430.76@cid35.00 [105.00-875.00]
2990	28.7133	2	CID-MSn	332.55	ITMS + c NSI d Full ms2 332.55@cid35.00 [80.00-1010.00]
2991	28.7233	2	CID-MSn	374.73	ITMS + c NSI d Full ms2 374.73@cid35.00 [90.00-760.00]
2992	28.7347	2	CID-MSn	486.29	ITMS + c NSI d Full ms2 486.29@cid35.00 [120.00-1470.00]
2993	28.7475	2	CID-MSn	451.57	ITMS + c NSI d Full ms2 451.57@cid35.00 [110.00-1365.00]
2994	28.7601	2	CID-MSn	347.7	ITMS + c NSI d Full ms2 347.70@cid35.00 [85.00-710.00]
2995	28.7714	2	CID-MSn	496.93	ITMS + c NSI d Full ms2 496.93@cid35.00 [125.00-1505.00]
2996	28.7818	2	CID-MSn	380.58	ITMS + c NSI d Full ms2 380.58@cid35.00 [90.00-1155.00]
2997	28.7941	2	CID-MSn	343.44	ITMS + c NSI d Full ms2 343.44@cid35.00 [80.00-1385.00]
2999	28.8129	2	CID-MSn	575.81	ITMS + c NSI d Full ms2 575.81@cid35.00 [145.00-1165.00]
3000	28.8229	2	CID-MSn	398.73	ITMS + c NSI d Full ms2 398.73@cid35.00 [95.00-810.00]
3001	28.8343	2	CID-MSn	356.22	ITMS + c NSI d Full ms2 356.22@cid35.00 [85.00-725.00]
3002	28.8456	2	CID-MSn	353.73	ITMS + c NSI d Full ms2 353.73@cid35.00 [85.00-720.00]
3003	28.8571	2	CID-MSn	318.52	ITMS + c NSI d Full ms2 318.52@cid35.00 [75.00-970.00]
3004	28.869	2	CID-MSn	475.9	ITMS + c NSI d Full ms2 475.90@cid35.00 [120.00-1440.00]
3005	28.8817	2	CID-MSn	414.28	ITMS + c NSI d Full ms2 414.28@cid35.00 [100.00-840.00]
3006	28.8933	2	CID-MSn	417.24	ITMS + c NSI d Full ms2 417.24@cid35.00 [100.00-1265.00]
3007	28.9057	2	CID-MSn	339.52	ITMS + c NSI d Full ms2 339.52@cid35.00 [80.00-1030.00]
3008	28.9176	2	CID-MSn	531.82	ITMS + c NSI d Full ms2 531.82@cid35.00 [135.00-1075.00]
3010	28.9356	2	CID-MSn	494.95	ITMS + c NSI d Full ms2 494.95@cid35.00 [125.00-1495.00]
3011	28.943	2	CID-MSn	427.25	ITMS + c NSI d Full ms2 427.25@cid35.00 [105.00-1295.00]
3012	28.9535	2	CID-MSn	323.68	ITMS + c NSI d Full ms2 323.68@cid35.00 [75.00-1305.00]
3013	28.9644	2	CID-MSn	457.25	ITMS + c NSI d Full ms2 457.25@cid35.00 [115.00-1385.00]
3014	28.977	2	CID-MSn	366.22	ITMS + c NSI d Full ms2 366.22@cid35.00 [90.00-1110.00]
3015	28.9891	2	CID-MSn	300.73	ITMS + c NSI d Full ms2 300.73@cid35.00 [70.00-615.00]
3016	29.0004	2	CID-MSn	331.2	ITMS + c NSI d Full ms2 331.20@cid35.00 [80.00-1005.00]
3017	29.0123	2	CID-MSn	447.29	ITMS + c NSI d Full ms2 447.29@cid35.00 [110.00-905.00]
3018	29.0239	2	CID-MSn	741.93	ITMS + c NSI d Full ms2 741.93@cid35.00 [190.00-1495.00]
3019	29.0367	2	CID-MSn	477.75	ITMS + c NSI d Full ms2 477.75@cid35.00 [120.00-970.00]
3021	29.0545	2	CID-MSn	372.54	ITMS + c NSI d Full ms2 372.54@cid35.00 [90.00-1130.00]
3022	29.0628	2	CID-MSn	513.82	ITMS + c NSI d Full ms2 513.82@cid35.00 [130.00-1040.00]
3023	29.0738	2	CID-MSn	308.5	ITMS + c NSI d Full ms2 308.50@cid35.00 [70.00-940.00]
3024	29.0846	2	CID-MSn	392.22	ITMS + c NSI d Full ms2 392.22@cid35.00 [95.00-1190.00]
3025	29.0969	2	CID-MSn	456.56	ITMS + c NSI d Full ms2 456.56@cid35.00 [115.00-1380.00]
3026	29.1095	2	CID-MSn	363.21	ITMS + c NSI d Full ms2 363.21@cid35.00 [85.00-740.00]
3027	29.1209	2	CID-MSn	306.16	ITMS + c NSI d Full ms2 306.16@cid35.00 [70.00-930.00]
3028	29.1327	2	CID-MSn	342.88	ITMS + c NSI d Full ms2 342.88@cid35.00 [80.00-1040.00]
3029	29.1448	2	CID-MSn	449.26	ITMS + c NSI d Full ms2 449.26@cid35.00 [110.00-910.00]
3030	29.1565	2	CID-MSn	328.17	ITMS + c NSI d Full ms2 328.17@cid35.00 [80.00-995.00]
3032	29.1745	2	CID-MSn	314.18	ITMS + c NSI d Full ms2 314.18@cid35.00 [75.00-955.00]
3033	29.1803	2	CID-MSn	470.76	ITMS + c NSI d Full ms2 470.76@cid35.00 [115.00-955.00]
3034	29.186	2	CID-MSn	383.24	ITMS + c NSI d Full ms2 383.24@cid35.00 [95.00-780.00]
3035	29.1914	2	CID-MSn	558.31	ITMS + c NSI d Full ms2 558.31@cid35.00 [140.00-1130.00]
3036	29.2011	2	CID-MSn	387.24	ITMS + c NSI d Full ms2 387.24@cid35.00 [95.00-785.00]
3037	29.2126	2	CID-MSn	389.88	ITMS + c NSI d Full ms2 389.88@cid35.00 [95.00-1180.00]
3038	29.2248	2	CID-MSn	521.81	ITMS + c NSI d Full ms2 521.81@cid35.00 [130.00-1055.00]
3039	29.2368	2	CID-MSn	317.19	ITMS + c NSI d Full ms2 317.19@cid35.00 [75.00-965.00]
3040	29.2486	2	CID-MSn	549.3	ITMS + c NSI d Full ms2 549.30@cid35.00 [140.00-1660.00]
3041	29.2618	2	CID-MSn	459.56	ITMS + c NSI d Full ms2 459.56@cid35.00 [115.00-1390.00]
3043	29.2805	2	CID-MSn	422.9	ITMS + c NSI d Full ms2 422.90@cid35.00 [105.00-1280.00]
3044	29.2876	2	CID-MSn	486.62	ITMS + c NSI d Full ms2 486.62@cid35.00 [120.00-1470.00]
3045	29.2979	2	CID-MSn	307.85	ITMS + c NSI d Full ms2 307.85@cid35.00 [70.00-935.00]
3046	29.3087	2	CID-MSn	634.34	ITMS + c NSI d Full ms2 634.34@cid35.00 [160.00-1280.00]
3047	29.3211	2	CID-MSn	431.9	ITMS + c NSI d Full ms2 431.90@cid35.00 [105.00-1310.00]
3048	29.3336	2	CID-MSn	579.81	ITMS + c NSI d Full ms2 579.81@cid35.00 [145.00-1170.00]
3049	29.3457	2	CID-MSn	431.24	ITMS + c NSI d Full ms2 431.24@cid35.00 [105.00-1305.00]
3050	29.3583	2	CID-MSn	334.86	ITMS + c NSI d Full ms2 334.86@cid35.00 [80.00-1015.00]
3051	29.3703	2	CID-MSn	349.86	ITMS + c NSI d Full ms2 349.86@cid35.00 [85.00-1060.00]
3052	29.3824	2	CID-MSn	453.28	ITMS + c NSI d Full ms2 453.28@cid35.00 [110.00-1370.00]
3054	29.4012	2	CID-MSn	325.87	ITMS + c NSI d Full ms2 325.87@cid35.00 [75.00-990.00]
3055	29.4072	2	CID-MSn	488.3	ITMS + c NSI d Full ms2 488.30@cid35.00 [120.00-990.00]
3056	29.4149	2	CID-MSn	414.28	ITMS + c NSI d Full ms2 414.28@cid35.00 [100.00-840.00]
3057	29.4239	2	CID-MSn	356.21	ITMS + c NSI d Full ms2 356.21@cid35.00 [85.00-725.00]
3058	29.434	2	CID-MSn	417.23	ITMS + c NSI d Full ms2 417.23@cid35.00 [100.00-1265.00]
3059	29.4462	2	CID-MSn	347.7	ITMS + c NSI d Full ms2 347.70@cid35.00 [85.00-710.00]
3060	29.4575	2	CID-MSn	398.55	ITMS + c NSI d Full ms2 398.55@cid35.00 [95.00-1210.00]
3061	29.4698	2	CID-MSn	529.78	ITMS + c NSI d Full ms2 529.78@cid35.00 [135.00-1070.00]
3062	29.4818	2	CID-MSn	358.21	ITMS + c NSI d Full ms2 358.21@cid35.00 [85.00-1085.00]
3063	29.4939	2	CID-MSn	339.52	ITMS + c NSI d Full ms2 339.52@cid35.00 [80.00-1030.00]
3065	29.512	2	CID-MSn	494.95	ITMS + c NSI d Full ms2 494.95@cid35.00 [125.00-1495.00]
3066	29.5194	2	CID-MSn	354.22	ITMS + c NSI d Full ms2 354.22@cid35.00 [85.00-720.00]
3067	29.5275	2	CID-MSn	427.25	ITMS + c NSI d Full ms2 427.25@cid35.00 [105.00-1295.00]
3068	29.5359	2	CID-MSn	410.76	ITMS + c NSI d Full ms2 410.76@cid35.00 [100.00-835.00]
3069	29.5447	2	CID-MSn	368.73	ITMS + c NSI d Full ms2 368.73@cid35.00 [90.00-750.00]
3070	29.5557	2	CID-MSn	331.2	ITMS + c NSI d Full ms2 331.20@cid35.00 [80.00-1005.00]
3071	29.5676	2	CID-MSn	320.19	ITMS + c NSI d Full ms2 320.19@cid35.00 [75.00-975.00]
3072	29.5785	2	CID-MSn	394.91	ITMS + c NSI d Full ms2 394.91@cid35.00 [95.00-1195.00]
3073	29.59	2	CID-MSn	463.88	ITMS + c NSI d Full ms2 463.88@cid35.00 [115.00-1405.00]
3074	29.6027	2	CID-MSn	393.9	ITMS + c NSI d Full ms2 393.90@cid35.00 [95.00-1195.00]
3076	29.6162	2	CID-MSn	307.2	ITMS + c NSI d Full ms2 307.20@cid35.00 [70.00-935.00]
3077	29.6214	2	CID-MSn	393.24	ITMS + c NSI d Full ms2 393.24@cid35.00 [95.00-1190.00]
3078	29.6279	2	CID-MSn	513.82	ITMS + c NSI d Full ms2 513.82@cid35.00 [130.00-1040.00]
3079	29.6355	2	CID-MSn	364.76	ITMS + c NSI d Full ms2 364.76@cid35.00 [90.00-740.00]
3080	29.6431	2	CID-MSn	372.54	ITMS + c NSI d Full ms2 372.54@cid35.00 [90.00-1130.00]
3081	29.6509	2	CID-MSn	461.3	ITMS + c NSI d Full ms2 461.30@cid35.00 [115.00-935.00]
3082	29.6573	2	CID-MSn	311.86	ITMS + c NSI d Full ms2 311.86@cid35.00 [75.00-950.00]
3083	29.6651	2	CID-MSn	342.88	ITMS + c NSI d Full ms2 342.88@cid35.00 [80.00-1040.00]
3084	29.6748	2	CID-MSn	484.58	ITMS + c NSI d Full ms2 484.58@cid35.00 [120.00-1465.00]
3085	29.6875	2	CID-MSn	336.53	ITMS + c NSI d Full ms2 336.53@cid35.00 [80.00-1020.00]
3087	29.7058	2	CID-MSn	460.3	ITMS + c NSI d Full ms2 460.30@cid35.00 [115.00-935.00]
3088	29.7113	2	CID-MSn	384.55	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]
3089	29.721	2	CID-MSn	388.71	ITMS + c NSI d Full ms2 388.71@cid35.00 [95.00-790.00]
3090	29.7316	2	CID-MSn	378.86	ITMS + c NSI d Full ms2 378.86@cid35.00 [90.00-1150.00]
3091	29.7438	2	CID-MSn	470.76	ITMS + c NSI d Full ms2 470.76@cid35.00 [115.00-955.00]
3092	29.755	2	CID-MSn	301.2	ITMS + c NSI d Full ms2 301.20@cid35.00 [70.00-915.00]
3093	29.7668	2	CID-MSn	330.19	ITMS + c NSI d Full ms2 330.19@cid35.00 [80.00-675.00]
3094	29.7781	2	CID-MSn	439.25	ITMS + c NSI d Full ms2 439.25@cid35.00 [110.00-1330.00]
3095	29.7906	2	CID-MSn	545.29	ITMS + c NSI d Full ms2 545.29@cid35.00 [140.00-1105.00]
3096	29.8026	2	CID-MSn	549.64	ITMS + c NSI d Full ms2 549.64@cid35.00 [140.00-1660.00]
3098	29.8221	2	CID-MSn	300.2	ITMS + c NSI d Full ms2 300.20@cid35.00 [70.00-615.00]
3099	29.8323	2	CID-MSn	314.18	ITMS + c NSI d Full ms2 314.18@cid35.00 [75.00-955.00]
3100	29.8442	2	CID-MSn	334.85	ITMS + c NSI d Full ms2 334.85@cid35.00 [80.00-1015.00]
3101	29.8562	2	CID-MSn	429.5	ITMS + c NSI d Full ms2 429.50@cid35.00 [105.00-1730.00]
3102	29.8696	2	CID-MSn	338.19	ITMS + c NSI d Full ms2 338.19@cid35.00 [80.00-690.00]
3103	29.8809	2	CID-MSn	363.21	ITMS + c NSI d Full ms2 363.21@cid35.00 [85.00-740.00]
3104	29.8924	2	CID-MSn	374.21	ITMS + c NSI d Full ms2 374.21@cid35.00 [90.00-1135.00]
3105	29.9045	2	CID-MSn	501.77	ITMS + c NSI d Full ms2 501.77@cid35.00 [125.00-1015.00]
3106	29.9163	2	CID-MSn	565.76	ITMS + c NSI d Full ms2 565.76@cid35.00 [145.00-1145.00]
3107	29.9284	2	CID-MSn	576.31	ITMS + c NSI d Full ms2 576.31@cid35.00 [145.00-1165.00]
3109	29.9471	2	CID-MSn	325.87	ITMS + c NSI d Full ms2 325.87@cid35.00 [75.00-990.00]
3110	29.9537	2	CID-MSn	356.21	ITMS + c NSI d Full ms2 356.21@cid35.00 [85.00-725.00]
3111	29.9629	2	CID-MSn	488.3	ITMS + c NSI d Full ms2 488.30@cid35.00 [120.00-990.00]
3112	29.9748	2	CID-MSn	431.24	ITMS + c NSI d Full ms2 431.24@cid35.00 [105.00-1305.00]
3113	29.9872	2	CID-MSn	418.73	ITMS + c NSI d Full ms2 418.73@cid35.00 [105.00-850.00]
3114	29.9988	2	CID-MSn	347.22	ITMS + c NSI d Full ms2 347.22@cid35.00 [85.00-705.00]
3115	30.0101	2	CID-MSn	589.35	ITMS + c NSI d Full ms2 589.35@cid35.00 [150.00-1190.00]
3116	30.0222	2	CID-MSn	452.26	ITMS + c NSI d Full ms2 452.26@cid35.00 [110.00-915.00]
3117	30.0339	2	CID-MSn	579.81	ITMS + c NSI d Full ms2 579.81@cid35.00 [145.00-1170.00]
3118	30.0461	2	CID-MSn	303.69	ITMS + c NSI d Full ms2 303.69@cid35.00 [70.00-620.00]
3120	30.0636	2	CID-MSn	368.73	ITMS + c NSI d Full ms2 368.73@cid35.00 [90.00-750.00]
3121	30.0709	2	CID-MSn	494.95	ITMS + c NSI d Full ms2 494.95@cid35.00 [125.00-1495.00]
3122	30.0801	2	CID-MSn	355.21	ITMS + c NSI d Full ms2 355.21@cid35.00 [85.00-725.00]
3123	30.0914	2	CID-MSn	410.76	ITMS + c NSI d Full ms2 410.76@cid35.00 [100.00-835.00]
3124	30.1027	2	CID-MSn	340.87	ITMS + c NSI d Full ms2 340.87@cid35.00 [80.00-1035.00]
3125	30.1147	2	CID-MSn	482.62	ITMS + c NSI d Full ms2 482.62@cid35.00 [120.00-1460.00]
3126	30.1275	2	CID-MSn	320.2	ITMS + c NSI d Full ms2 320.20@cid35.00 [75.00-655.00]
3127	30.1387	2	CID-MSn	547.3	ITMS + c NSI d Full ms2 547.30@cid35.00 [140.00-1105.00]
3128	30.1508	2	CID-MSn	344.53	ITMS + c NSI d Full ms2 344.53@cid35.00 [80.00-1045.00]
3129	30.1628	2	CID-MSn	359.73	ITMS + c NSI d Full ms2 359.73@cid35.00 [85.00-730.00]
3131	30.1803	2	CID-MSn	393.24	ITMS + c NSI d Full ms2 393.24@cid35.00 [95.00-1190.00]
3132	30.187	2	CID-MSn	307.2	ITMS + c NSI d Full ms2 307.20@cid35.00 [70.00-935.00]
3133	30.1938	2	CID-MSn	365.2	ITMS + c NSI d Full ms2 365.20@cid35.00 [90.00-1110.00]
3134	30.2019	2	CID-MSn	415.91	ITMS + c NSI d Full ms2 415.91@cid35.00 [100.00-1260.00]
3135	30.2145	2	CID-MSn	312.19	ITMS + c NSI d Full ms2 312.19@cid35.00 [75.00-1260.00]
3136	30.227	2	CID-MSn	486.29	ITMS + c NSI d Full ms2 486.29@cid35.00 [120.00-1470.00]
3137	30.2398	2	CID-MSn	427.25	ITMS + c NSI d Full ms2 427.25@cid35.00 [105.00-1295.00]
3138	30.2522	2	CID-MSn	395.24	ITMS + c NSI d Full ms2 395.24@cid35.00 [95.00-805.00]
3139	30.2638	2	CID-MSn	336.54	ITMS + c NSI d Full ms2 336.54@cid35.00 [80.00-1020.00]
3140	30.2757	2	CID-MSn	435.22	ITMS + c NSI d Full ms2 435.22@cid35.00 [105.00-1320.00]
3142	30.2944	2	CID-MSn	384.55	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]
3143	30.3004	2	CID-MSn	367.55	ITMS + c NSI d Full ms2 367.55@cid35.00 [90.00-1115.00]
3144	30.3093	2	CID-MSn	378.86	ITMS + c NSI d Full ms2 378.86@cid35.00 [90.00-1150.00]
3145	30.3203	2	CID-MSn	343.52	ITMS + c NSI d Full ms2 343.52@cid35.00 [80.00-1045.00]
3146	30.3312	2	CID-MSn	492.33	ITMS + c NSI d Full ms2 492.33@cid35.00 [125.00-995.00]
3147	30.3431	2	CID-MSn	409.22	ITMS + c NSI d Full ms2 409.22@cid35.00 [100.00-830.00]
3148	30.3546	2	CID-MSn	550.82	ITMS + c NSI d Full ms2 550.82@cid35.00 [140.00-1115.00]
3149	30.3665	2	CID-MSn	470.76	ITMS + c NSI d Full ms2 470.76@cid35.00 [115.00-955.00]
3150	30.3784	2	CID-MSn	331.2	ITMS + c NSI d Full ms2 331.20@cid35.00 [80.00-1005.00]
3151	30.3904	2	CID-MSn	401.75	ITMS + c NSI d Full ms2 401.75@cid35.00 [100.00-815.00]
3153	30.4082	2	CID-MSn	352.67	ITMS + c NSI d Full ms2 352.67@cid35.00 [85.00-720.00]
3154	30.4136	2	CID-MSn	300.2	ITMS + c NSI d Full ms2 300.20@cid35.00 [70.00-615.00]
3155	30.4196	2	CID-MSn	389.88	ITMS + c NSI d Full ms2 389.88@cid35.00 [95.00-1180.00]
3156	30.427	2	CID-MSn	362.22	ITMS + c NSI d Full ms2 362.22@cid35.00 [85.00-1460.00]
3157	30.4386	2	CID-MSn	576.82	ITMS + c NSI d Full ms2 576.82@cid35.00 [145.00-1165.00]
3158	30.4498	2	CID-MSn	364.53	ITMS + c NSI d Full ms2 364.53@cid35.00 [90.00-1105.00]
3159	30.462	2	CID-MSn	374.21	ITMS + c NSI d Full ms2 374.21@cid35.00 [90.00-1135.00]
3160	30.4741	2	CID-MSn	723.43	ITMS + c NSI d Full ms2 723.43@cid35.00 [185.00-1460.00]
3161	30.4867	2	CID-MSn	490.3	ITMS + c NSI d Full ms2 490.30@cid35.00 [120.00-995.00]
3162	30.4985	2	CID-MSn	420.57	ITMS + c NSI d Full ms2 420.57@cid35.00 [105.00-1275.00]
3164	30.5153	2	CID-MSn	326.53	ITMS + c NSI d Full ms2 326.53@cid35.00 [75.00-990.00]
3165	30.5231	2	CID-MSn	489.3	ITMS + c NSI d Full ms2 489.30@cid35.00 [120.00-990.00]
3166	30.533	2	CID-MSn	419.9	ITMS + c NSI d Full ms2 419.90@cid35.00 [105.00-1270.00]
3167	30.5446	2	CID-MSn	323.68	ITMS + c NSI d Full ms2 323.68@cid35.00 [75.00-1305.00]
3168	30.5573	2	CID-MSn	431.24	ITMS + c NSI d Full ms2 431.24@cid35.00 [105.00-1305.00]
3169	30.5698	2	CID-MSn	445.87	ITMS + c NSI d Full ms2 445.87@cid35.00 [110.00-1350.00]
3170	30.5823	2	CID-MSn	347.7	ITMS + c NSI d Full ms2 347.70@cid35.00 [85.00-710.00]
3171	30.5937	2	CID-MSn	439.25	ITMS + c NSI d Full ms2 439.25@cid35.00 [110.00-1330.00]
3172	30.6061	2	CID-MSn	582.33	ITMS + c NSI d Full ms2 582.33@cid35.00 [150.00-1175.00]
3173	30.6183	2	CID-MSn	314.18	ITMS + c NSI d Full ms2 314.18@cid35.00 [75.00-640.00]
3175	30.6357	2	CID-MSn	482.62	ITMS + c NSI d Full ms2 482.62@cid35.00 [120.00-1460.00]
3176	30.6425	2	CID-MSn	356.22	ITMS + c NSI d Full ms2 356.22@cid35.00 [85.00-725.00]
3177	30.652	2	CID-MSn	494.95	ITMS + c NSI d Full ms2 494.95@cid35.00 [125.00-1495.00]
3178	30.6619	2	CID-MSn	328.21	ITMS + c NSI d Full ms2 328.21@cid35.00 [80.00-670.00]
3179	30.6732	2	CID-MSn	340.87	ITMS + c NSI d Full ms2 340.87@cid35.00 [80.00-1035.00]
3180	30.6851	2	CID-MSn	426.2	ITMS + c NSI d Full ms2 426.20@cid35.00 [105.00-865.00]
3181	30.6968	2	CID-MSn	381.53	ITMS + c NSI d Full ms2 381.53@cid35.00 [95.00-1155.00]
3182	30.7089	2	CID-MSn	417.71	ITMS + c NSI d Full ms2 417.71@cid35.00 [105.00-850.00]
3183	30.7205	2	CID-MSn	318.5	ITMS + c NSI d Full ms2 318.50@cid35.00 [75.00-970.00]
3184	30.7325	2	CID-MSn	474.56	ITMS + c NSI d Full ms2 474.56@cid35.00 [120.00-1435.00]
3186	30.7518	2	CID-MSn	393.24	ITMS + c NSI d Full ms2 393.24@cid35.00 [95.00-1190.00]
3187	30.7598	2	CID-MSn	312.18	ITMS + c NSI d Full ms2 312.18@cid35.00 [75.00-1260.00]
3188	30.7723	2	CID-MSn	434.9	ITMS + c NSI d Full ms2 434.90@cid35.00 [105.00-1315.00]
3189	30.7848	2	CID-MSn	307.52	ITMS + c NSI d Full ms2 307.52@cid35.00 [70.00-935.00]
3190	30.7966	2	CID-MSn	486.29	ITMS + c NSI d Full ms2 486.29@cid35.00 [120.00-1470.00]
3191	30.8093	2	CID-MSn	519.28	ITMS + c NSI d Full ms2 519.28@cid35.00 [130.00-1050.00]
3192	30.8213	2	CID-MSn	513.62	ITMS + c NSI d Full ms2 513.62@cid35.00 [130.00-1555.00]
3193	30.8341	2	CID-MSn	451.23	ITMS + c NSI d Full ms2 451.23@cid35.00 [110.00-915.00]
3194	30.8458	2	CID-MSn	320.16	ITMS + c NSI d Full ms2 320.16@cid35.00 [75.00-655.00]
3195	30.857	2	CID-MSn	552.83	ITMS + c NSI d Full ms2 552.83@cid35.00 [140.00-1120.00]
3197	30.8753	2	CID-MSn	409.22	ITMS + c NSI d Full ms2 409.22@cid35.00 [100.00-830.00]
3198	30.8806	2	CID-MSn	384.55	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]
3199	30.8865	2	CID-MSn	484.29	ITMS + c NSI d Full ms2 484.29@cid35.00 [120.00-980.00]
3200	30.8933	2	CID-MSn	401.75	ITMS + c NSI d Full ms2 401.75@cid35.00 [100.00-815.00]
3201	30.9019	2	CID-MSn	360.67	ITMS + c NSI d Full ms2 360.67@cid35.00 [85.00-735.00]
3202	30.9117	2	CID-MSn	378.59	ITMS + c NSI d Full ms2 378.59@cid35.00 [90.00-1150.00]
3203	30.9238	2	CID-MSn	528.83	ITMS + c NSI d Full ms2 528.83@cid35.00 [135.00-1070.00]
3204	30.9358	2	CID-MSn	539.34	ITMS + c NSI d Full ms2 539.34@cid35.00 [135.00-1090.00]
3205	30.9477	2	CID-MSn	398.55	ITMS + c NSI d Full ms2 398.55@cid35.00 [95.00-1210.00]
3206	30.9601	2	CID-MSn	331.54	ITMS + c NSI d Full ms2 331.54@cid35.00 [80.00-1005.00]
3208	30.9783	2	CID-MSn	389.88	ITMS + c NSI d Full ms2 389.88@cid35.00 [95.00-1180.00]
3209	30.9892	2	CID-MSn	359.89	ITMS + c NSI d Full ms2 359.89@cid35.00 [85.00-1090.00]
3210	31.0012	2	CID-MSn	576.32	ITMS + c NSI d Full ms2 576.32@cid35.00 [145.00-1165.00]
3211	31.0134	2	CID-MSn	471.26	ITMS + c NSI d Full ms2 471.26@cid35.00 [115.00-955.00]
3212	31.0251	2	CID-MSn	301.21	ITMS + c NSI d Full ms2 301.21@cid35.00 [70.00-615.00]
3213	31.0362	2	CID-MSn	490.91	ITMS + c NSI d Full ms2 490.91@cid35.00 [125.00-1485.00]
3214	31.0491	2	CID-MSn	455.57	ITMS + c NSI d Full ms2 455.57@cid35.00 [115.00-1380.00]
3215	31.0617	2	CID-MSn	564.81	ITMS + c NSI d Full ms2 564.81@cid35.00 [145.00-1140.00]
3216	31.0738	2	CID-MSn	723.93	ITMS + c NSI d Full ms2 723.93@cid35.00 [185.00-1460.00]
3217	31.0864	2	CID-MSn	400.76	ITMS + c NSI d Full ms2 400.76@cid35.00 [100.00-815.00]
3219	31.1041	2	CID-MSn	352.89	ITMS + c NSI d Full ms2 352.89@cid35.00 [85.00-1070.00]
3220	31.1101	2	CID-MSn	316.87	ITMS + c NSI d Full ms2 316.87@cid35.00 [75.00-965.00]
3221	31.1175	2	CID-MSn	364.88	ITMS + c NSI d Full ms2 364.88@cid35.00 [90.00-1105.00]
3222	31.1249	2	CID-MSn	546.82	ITMS + c NSI d Full ms2 546.82@cid35.00 [140.00-1105.00]
3223	31.1352	2	CID-MSn	343.71	ITMS + c NSI d Full ms2 343.71@cid35.00 [80.00-700.00]
3224	31.1465	2	CID-MSn	419.9	ITMS + c NSI d Full ms2 419.90@cid35.00 [105.00-1270.00]
3225	31.159	2	CID-MSn	431.24	ITMS + c NSI d Full ms2 431.24@cid35.00 [105.00-1305.00]
3226	31.1714	2	CID-MSn	415.91	ITMS + c NSI d Full ms2 415.91@cid35.00 [100.00-1260.00]
3227	31.1838	2	CID-MSn	406.79	ITMS + c NSI d Full ms2 406.79@cid35.00 [100.00-825.00]
3228	31.1954	2	CID-MSn	490.24	ITMS + c NSI d Full ms2 490.24@cid35.00 [120.00-1485.00]
3230	31.2142	2	CID-MSn	474.8	ITMS + c NSI d Full ms2 474.80@cid35.00 [120.00-960.00]
3231	31.2203	2	CID-MSn	326.53	ITMS + c NSI d Full ms2 326.53@cid35.00 [75.00-990.00]
3232	31.2281	2	CID-MSn	489.29	ITMS + c NSI d Full ms2 489.29@cid35.00 [120.00-990.00]
3233	31.2363	2	CID-MSn	356.21	ITMS + c NSI d Full ms2 356.21@cid35.00 [85.00-725.00]
3234	31.2466	2	CID-MSn	494.95	ITMS + c NSI d Full ms2 494.95@cid35.00 [125.00-1495.00]
3235	31.2563	2	CID-MSn	323.68	ITMS + c NSI d Full ms2 323.68@cid35.00 [75.00-1305.00]
3236	31.2689	2	CID-MSn	340.87	ITMS + c NSI d Full ms2 340.87@cid35.00 [80.00-1035.00]
3237	31.2809	2	CID-MSn	347.22	ITMS + c NSI d Full ms2 347.22@cid35.00 [85.00-705.00]
3238	31.2922	2	CID-MSn	439.25	ITMS + c NSI d Full ms2 439.25@cid35.00 [110.00-1330.00]
3239	31.3048	2	CID-MSn	359.2	ITMS + c NSI d Full ms2 359.20@cid35.00 [85.00-1090.00]
3241	31.3231	2	CID-MSn	388.88	ITMS + c NSI d Full ms2 388.88@cid35.00 [95.00-1180.00]
3242	31.3303	2	CID-MSn	330.2	ITMS + c NSI d Full ms2 330.20@cid35.00 [80.00-675.00]
3243	31.3381	2	CID-MSn	482.62	ITMS + c NSI d Full ms2 482.62@cid35.00 [120.00-1460.00]
3244	31.3469	2	CID-MSn	368.73	ITMS + c NSI d Full ms2 368.73@cid35.00 [90.00-750.00]
3245	31.3583	2	CID-MSn	486.29	ITMS + c NSI d Full ms2 486.29@cid35.00 [120.00-1470.00]
3246	31.371	2	CID-MSn	567.88	ITMS + c NSI d Full ms2 567.88@cid35.00 [145.00-1150.00]
3247	31.3831	2	CID-MSn	582.82	ITMS + c NSI d Full ms2 582.82@cid35.00 [150.00-1180.00]
3248	31.3952	2	CID-MSn	514.79	ITMS + c NSI d Full ms2 514.79@cid35.00 [130.00-1040.00]
3249	31.407	2	CID-MSn	435.22	ITMS + c NSI d Full ms2 435.22@cid35.00 [105.00-1320.00]
